adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
new,348,age,0.265,lexical,0.00011646768169512234,1.1362537615490674e-09,0.00011646768169537335,2.51002015571933e-16,"[0.21720116618075802, 0.36008273009307135, 0.12161323681489142]",2,"new white ,new front ,new big ,new new ,exciting new ,new little ,new odd ,brave new ,new little ,new new ,new front ,new red ,large new ,new young ,new young ,new big ,nice new ,brave new ,brave new ,little new ,big new ,first new ,new little ,new special ,new young ,small new ,second new ,happy new ,new square ,new young ,new first ,new fresh ,nice new ,bright new ,good new ,new new ,nice new ,great new ,new new ,new new ,big new ,new little ,new front ,nice new ,happy new ,silly new ,bright new ,new little ,big new ,new big ,last new ,new white ,big new ,fantastic new ,nice new ,new last ,happy new ,big new ,new quick ,new pink ,nice new ,nice new ,new back ,new back ,new back ,nice new ,new new ,new young ,young new ,nice new ,good new ,new little ,strange new ,good new ,super new ,first new ,new strange ,brave new ,huge new ,big new ,new posh ,brave new ,large new ,huge new ,brave new ,great new ,great new ,fantastic new ,fantastic new ,first new ,fresh new ,bright new ,great new ,first new ,smart new ,new small ,brilliant new ,new red ,brave new ,brave new ,new hard ,big new ,new blue ,new small ,small new ,first new ,first new ,bright new ,bright new ,cold new ,exciting new ,huge new ,big new ,great new ,bright new ,small new ,great new ,beautiful new ,bright new ,first new ,fresh new ,heavy new ,large new ,huge new ,strong new ,bright new ,exciting new ,fragile new ,new green ,great new ,super new ,strange new ,exciting new ,exciting new ,smart new ,smart new ,brave new ,new small ,hot new ,huge new ,beautiful new ,smart new ,huge new ,ugly new ,first new ,great new ,big new ,new yellow ,nice new ,fresh new ,fresh new ,smart new ,fantastic new ,healthy new ,great new ,pretty new ,great new ,second new ,strange new ,shiny new ,nice new ,strong new ,new wooden ,new short ,new blue ,shiny new ,new big ,huge new ,huge new ,strong new ,big new ,brave new ,great new ,bright new ,second new ,bright new ,brave new ,good new ,fast new ,exciting new ,large new ,huge new ,smart new ,new green ,huge new ,great new ,great new ,huge new ,last new ,great new ,great new ,fast new ,great new ,large new ,large new ,great new ,delicious new ,smart new ,large new ,large new ,good new ,good new ,good new ,small new ,posh new ,new big ,new plastic ,exciting new ,first new ,next new ,exciting new ,brilliant new ,huge new ,little new ,exciting new ,beautiful new ,new hard ,big new ,smart new ,fancy new ,strange new ,clear new ,large new ,large new ,great new ,new small ,exciting new ,exciting new ,exciting new ,beautiful new ,brave new ,strange new ,odd new ,first new ,great new ,exciting new ,brave new ,huge new ,exciting new ,great new ,mean new ,brilliant new ,big new ,strange new ,neat new ,shiny new ,large new ,new long ,brilliant new ,new big ,good new ,exciting new ,exciting new ,good new ,exciting new ,new small ,second new ,fancy new ,posh new ,strange new ,huge new ,nice new ,white new ,second new ,strange new ,new big ,exciting new ,great new ,central new ,exciting new ,exciting new ,long new ,super new ,special new ,exciting new ,handy new ,new red ,smart new ,new smooth ,brave new ,strange new ,huge new ,strange new ,great new ,smart new ,strange new ,new red ,new wooden ,new big ,fantastic new ,strange new ,new short ,new small ,crisp new ,strange new ,brave new ,good new ,first new ,hot new ,brave new ,shiny new ,smart new ,large new ,new wooden ,brave new ,new yellow ,bright new ,brave new ,happy new ,exciting new ,fresh new ,vicious new ,exciting new ,new red ,clean new ,happy new ,nice new ,new tiny ,great new ,american new ,exciting new ,young new ,young new ,regular new ,regular new ,strong new ,brave new ,little new ,large new ,ugly new ,exciting new ,exciting new ,exciting new ,large new ,exciting new ,new small ,delicious new ,new short ,new plastic ,brave new ,good new ,exciting new ,","new young ,new young ,new clean ,new clean ,new young ,new young ,new young ,nice new ,fancy new ,new clean ,new clean ,new clean ,new young ,new clean ,new clean ,new young ,nice new ,nice new ,nice new ,smart new ,smart new ,smart new ,big new ,pretty new ,new red ,clean new ,happy new ,new sleepy ,happy new ,new sleepy ,new sleepy ,nice new ,nice new ,nice new ,nice new ,new short ,new big ,new little ,new little ,new little ,new little ,new little ,new little ,new little ,new little ,pretty new ,new little ,new little ,"
red,205,color,0.174166666666667,input,-0.065569845983023373,0.17300529693655678,0.0081955278285424076,0.073765373811565782,"[0.03640776699029126, 0.10141302143195187, 0.069434115340409705]",2,"regular red ,good red ,bright red ,little red ,little red ,little red ,little red ,nice red ,big red ,new red ,red hot ,little red ,big red ,little red ,long red ,long red ,long red ,little red ,big red ,small red ,little red ,big red ,red hot ,bright red ,red hot ,little red ,little red ,red green ,bright red ,big red ,red hot ,little red ,dark red ,little red ,red gorgeous ,nice red ,famous red ,dark red ,good red ,tiny red ,famous red ,precious red ,bright red ,western red ,new red ,thin red ,large red ,black red ,bright red ,great red ,brilliant red ,little red ,large red ,little red ,little red ,long red ,bright red ,little red ,small red ,little red ,pale red ,dark red ,bright red ,huge red ,great red ,bright red ,old red ,great red ,long red ,shiny red ,dark red ,dark red ,red plastic ,great red ,shiny red ,old red ,large red ,dark red ,little red ,dirty red ,thin red ,bright red ,beautiful red ,little red ,western red ,bright red ,bright red ,beautiful red ,long red ,tall red ,large red ,rough red ,bright red ,great red ,heavy red ,warm red ,soft red ,sweet red ,sweet red ,old red ,old red ,bright red ,human red ,bright red ,famous red ,tiny red ,big red ,small red ,light red ,dark red ,dark red ,bright red ,bright red ,bright red ,wide red ,big red ,long red ,large red ,bright red ,tall red ,full red ,bright red ,dark red ,healthy red ,bright red ,old red ,dark red ,young red ,small red ,wild red ,tiny red ,short red ,brilliant red ,small red ,small red ,warm red ,tall red ,new red ,heavy red ,dirty red ,old red ,plain red ,bright red ,light red ,new red ,strong red ,small red ,small red ,small red ,bright red ,wide red ,bright red ,brilliant red ,beautiful red ,dark red ,tiny red ,huge red ,dark red ,little red ,small red ,large red ,great red ,dark red ,wide red ,small red ,long red ,cute red ,cute red ,famous red ,large red ,bright red ,strange red ,long red ,hollow red ,beautiful red ,shiny red ,little red ,jolly red ,plain red ,bright red ,bright red ,new red ,little red ,wide red ,big red ,little red ,tiny red ,bright red ,smooth red ,dark red ,first red ,dark red ,bright red ,bright red ,little red ,little red ,bright red ,bright red ,bright red ,large red ,dry red ,large red ,small red ,small red ,small red ,","blue red ,nice red ,bright red ,little red ,little red ,nice red ,little red ,little red ,blue red ,blue red ,nice red ,little red ,little red ,nice red ,blue red ,blue red ,little red ,little red ,small red ,blue red ,small red ,little red ,big red ,little red ,little red ,nice red ,red purple ,little red ,little red ,small red ,nice red ,little red ,small red ,small red ,little red ,little red ,little red ,nice red ,nice red ,nice red ,little red ,little red ,small red ,little red ,little red ,nice red ,big red ,nice red ,little red ,little red ,big red ,blue red ,little red ,nice red ,blue red ,little red ,nice red ,little red ,little red ,small red ,nice red ,nice red ,red purple ,small red ,blue red ,big red ,big red ,nice red ,nice red ,little red ,little red ,little red ,little red ,big red ,big red ,wee red ,wee red ,wee red ,wee red ,big red ,big red ,purple red ,little red ,new red ,bright red ,nice red ,little red ,bright red ,little red ,little red ,little red ,big red ,big red ,big red ,red blue ,red blue ,red blue ,big red ,little red ,little red ,little red ,big red ,big red ,big red ,big red ,little red ,little red ,big red ,big red ,little red ,little red ,little red ,big red ,big red ,big red ,big red ,little red ,little red ,little red ,little red ,big red ,big red ,"
full,25,physical,0.384444444444444,sub,-0.1631418941886757,0.17397298930603772,0.074819133581677369,0.23796102777035308,"[0.3541666666666667, 0.47699821793940994, 0.30156425318460828]",2,"wide full ,big full ,final full ,full full ,great full ,first full ,first full ,last full ,happy full ,first full ,full front ,first full ,full full ,pretty full ,open full ,first full ,first full ,full open ,first full ,full old ,full brown ,full brown ,full red ,","nice full ,nice full ,nice full ,cold full ,"
cozy,5,value,0.683333333333333,input,-0.12862879336449207,0.41666666666666663,0.12138766374827203,0.2500164571127641,"[0.5833333333333334, 0.87861233625172797, 0.7499835428872359]",2,"nice cozy ,cozy little ,tiny cozy ,cozy little ,cozy old ,","nice cozy ,"
french,7,nationality,0.278888888888889,lexical,0.72843528368855193,0.0013422223273664713,0.98690646707031326,0.25847118338176139,"[0.5625, 0.0016461447290445775, 0.15559359978929346]",2,"french just ,famous french ,little french ,old french ,french last ,french blue ,french blue ,","big french ,big french ,big french ,big french ,big french ,big french ,little french ,little french ,"
wild,23,value,0.636428571428571,sub,-0.032113229543429864,0.000244140625,0.0017491799777473076,0.033862409521177174,"[0.9375, 0.87951171230616954, 0.67647641042560214]",2,"wild white ,wild white ,wild white ,wild white ,last wild ,wild old ,wild brown ,wild green ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild blue ,wild brown ,wild red ,wild brown ,wild brown ,","pretty wild ,pretty wild ,pretty wild ,"
merry,N/A,human,0.72,N/A,0.0,0.5,0.5,0.5,not in input,2,,"merry old ,"
strong,23,physical,0.64375,lexical,2.3009258291292739e-15,3.1659931904229955e-30,2.3009258291467204e-15,1.7446410059865809e-26,"[0.7291666666666666, 0.47700428901352687, 0.6803695150115473]",2,"huge strong ,good strong ,strong brown ,strong clear ,strong maternal ,good strong ,strong white ,large strong ,large strong ,good strong ,strong last ,strong green ,strong yellow ,strong new ,strong new ,strong old ,strong short ,strong new ,strong blue ,strong blue ,strong red ,strong new ,strong brown ,","big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,thick strong ,thick strong ,thick strong ,thick strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,big strong ,thick strong ,"
super,16,value,0.770833333333333,lexical,0.027753971916408382,0.78125,0.87916144768936644,0.85140747577295806,"[0.78125, 0.87916144768936644, 0.85140747577295806]",2,"super giant ,super human ,super little ,super little ,super super ,super little ,old super ,right super ,right super ,super clean ,super warm ,super new ,super second ,super new ,super new ,","super fast ,"
dry,14,physical,0.3375,sub,-0.24121795294272719,0.30000000000000004,0.52296843076517496,0.76418638370790215,"[0.7, 0.47703156923482504, 0.23581361629209779]",2,"clean dry ,good dry ,old dry ,awful dry ,dry hot ,dry little ,dry brown ,dry hard ,dry long ,dry brown ,dry yellow ,dry old ,dry old ,dry red ,","nice dry ,"
great,272,value,0.838,sub,-0.053826503634626197,0.038107738359656217,0.0021398504942904076,0.055966354128916602,"[0.9412878787878788, 0.89240635873643992, 0.94801118919287708]",2,"great hard ,great big ,great big ,great big ,great long ,great big ,third great ,great great ,second great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great white ,great big ,great thick ,great long ,great full ,right great ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great long ,great big ,great long ,great great ,great big ,huge great ,great big ,great big ,great big ,great huge ,great huge ,great old ,old great ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great great ,great great ,great big ,great white ,gracious great ,gracious great ,gracious great ,grand great ,great big ,great big ,okay great ,great long ,great new ,first great ,great big ,great big ,great big ,great great ,great huge ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great shiny ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,huge great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great blue ,great big ,great big ,great big ,great big ,great big ,great great ,great great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,huge great ,great big ,great big ,great big ,great big ,great great ,huge great ,great big ,great big ,great big ,great dark ,great big ,great big ,great big ,great big ,huge great ,great green ,great new ,great new ,great new ,great old ,great good ,great new ,great red ,great new ,great big ,great blue ,great new ,great old ,great new ,great big ,great red ,great red ,great new ,great red ,great new ,great old ,great good ,great long ,great big ,great new ,great big ,great new ,great new ,great new ,great new ,great new ,great new ,great good ,great wooden ,great big ,great red ,great long ,great green ,great huge ,great big ,great big ,great blue ,great blue ,great big ,great new ,great new ,great new ,great big ,great long ,great big ,great new ,great wooden ,great good ,great new ,great blue ,great big ,great red ,great old ,great soft ,great new ,great big ,great big ,great big ,great big ,great brown ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,","great little ,great big ,great big ,great big ,great little ,great little ,great big ,great big ,great little ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,"
last,103,temporal,0.39,lexical,0.10943496899606089,0.0044896007193482336,0.19214692050826654,0.082711951512205645,"[0.5380434782608695, 0.20993664554851618, 0.29956652217405799]",2,"last little ,last big ,last big ,last last ,good last ,last last ,open last ,awful last ,third last ,last second ,late last ,last last ,long last ,last full ,last last ,last last ,last last ,dead last ,grand last ,last last ,late last ,third last ,grand last ,cold last ,cold last ,last little ,good last ,good last ,open last ,late last ,back last ,last last ,little last ,back last ,late last ,back last ,good last ,second last ,right last ,central last ,last little ,last new ,fair last ,last last ,cross last ,good last ,famous last ,new last ,hungry last ,good last ,odd last ,blue last ,green last ,last last ,strong last ,long last ,last last ,last last ,late last ,heavy last ,french last ,last long ,last little ,last wild ,late last ,last hard ,last big ,last big ,last good ,last long ,last big ,last big ,last big ,last long ,last bad ,last big ,last long ,last big ,last new ,last yellow ,last short ,last small ,last short ,last good ,last bad ,last big ,last big ,last long ,last brown ,last big ,last fresh ,","big last ,big last ,late last ,silly last ,late last ,good last ,stupid last ,"
weird,4,value,0.815,input,0.021983808332784793,0.5,0.12143750411373655,0.099453695780951756,"[0.5, 0.87856249588626345, 0.90054630421904824]",2,"weird little ,old weird ,little weird ,weird old ,","little weird ,"
loud,1,physical,0.48,sub,-0.073604784937055523,0.0625,0.27345488553958408,0.3470596704766396,"[0.75, 0.47707085992499504, 0.41088229488782158]",2,"loud good ,","pretty loud ,big loud ,"
first,106,temporal,0.141818181818182,input,0.0035361499324681345,0.14597924257579153,0.0035362620836985811,1.1215123044651306e-07,"[0.8221153846153846, 0.2098205350590433, 0.033758089265461338]",2,"first little ,first little ,first good ,good first ,first little ,first little ,first little ,first blue ,first high ,right first ,first full ,perfect first ,right first ,right first ,right first ,right first ,first little ,first new ,first full ,right first ,sorry first ,top first ,first little ,first little ,first full ,first first ,new first ,first little ,first full ,first first ,okay first ,first english ,first great ,right first ,first side ,first first ,first little ,good first ,first full ,first full ,good first ,second first ,first new ,first big ,good first ,right first ,first full ,first big ,first new ,first big ,first new ,first new ,first new ,first big ,first big ,first small ,first new ,first big ,first big ,first big ,first big ,first big ,first long ,first new ,first huge ,first big ,first big ,first big ,first big ,first small ,first new ,first old ,first green ,first soft ,first big ,first new ,first big ,first small ,first big ,first tiny ,first tiny ,first big ,first soft ,first big ,first big ,first big ,first brown ,first big ,first big ,first new ,first big ,first big ,first big ,first big ,first bad ,first big ,first big ,first old ,first long ,first square ,first red ,first big ,first big ,","happy first ,happy first ,happy first ,first square ,first good ,first little ,first little ,first little ,first little ,"
golden,6,color,0.33625,input,-0.12304957535058267,0.6428571428571429,0.11185726512607808,0.23490684047666074,"[0.6428571428571429, 0.11185726512607808, 0.23490684047666074]",2,"golden dead ,big golden ,big golden ,golden brown ,golden yellow ,golden yellow ,","golden delicious ,"
naughty,1,human,0.723,sub,-0.33169771771340906,0.31640625,0.005259045383045005,0.33695676309645406,"[0.75, 0.26929403250213829, 0.76189222975195736]",2,"naughty little ,","naughty little ,naughty little ,naughty little ,naughty little ,"
sweet,11,physical,0.724666666666667,input,-0.35988342221326075,0.9184027777777779,0.22756778009618414,0.58745120230944492,"[0.9583333333333334, 0.47704064826404902, 0.76645365307332503]",2,"sweet chinese ,sweet little ,sweet old ,sweet little ,sweet old ,sweet old ,sweet good ,sweet old ,sweet red ,sweet red ,sweet old ,","sweet little ,sweet little ,"
fancy,5,value,0.673636363636364,input,-0.12503780267818032,0.30381944444444436,0.038838965833181686,0.16387676851136201,"[0.5833333333333334, 0.87861233625172797, 0.72562701599631363]",2,"nice fancy ,fancy gold ,little fancy ,fancy new ,fancy new ,","fancy new ,little fancy ,little fancy ,"
tiny,116,dimension,0.414444444444444,sub,-2.0619299947751556e-05,4.1723943970990425e-16,8.4745247829079171e-22,2.0619299947751556e-05,"[0.5619469026548672, 0.64373037611062867, 0.32727637116707864]",2,"little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,short tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny tiny ,tiny little ,little tiny ,tiny back ,tiny little ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny cozy ,tiny little ,tiny tiny ,tiny tiny ,tiny little ,tiny little ,tiny little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,black tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny blue ,tiny little ,little tiny ,tiny little ,tiny little ,tiny wooden ,tiny blue ,tiny red ,tiny yellow ,tiny green ,tiny yellow ,tiny blue ,tiny old ,tiny yellow ,tiny blue ,little tiny ,tiny hard ,tiny blue ,special tiny ,tiny red ,little tiny ,tiny wooden ,tiny wooden ,little tiny ,tiny blue ,first tiny ,first tiny ,tiny wooden ,tiny wooden ,tiny red ,tiny hard ,tiny red ,tiny old ,tiny wooden ,new tiny ,tiny blue ,tiny red ,","little tiny ,tiny little ,little tiny ,tiny little ,teeny tiny ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,teeny tiny ,teeny tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,wee tiny ,wee tiny ,wee tiny ,wee tiny ,wee tiny ,wee tiny ,wee tiny ,tiny little ,wee tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,"
delicious,3,value,0.789285714285714,sub,-0.017703191839420818,0.125,0.1214873313589997,0.13919052319842051,"[0.875, 0.8785126686410003, 0.86080947680157949]",2,"delicious new ,delicious fresh ,delicious new ,","golden delicious ,"
chubby,N/A,dimension,0.723571428571429,N/A,0.0,0.0625,0.0625,0.0625,not in input,2,,"chubby little ,chubby little ,chubby little ,chubby little ,"
thick,45,dimension,0.596153846153846,input,0.023184865520929354,0.30999510325364937,0.23471049285288456,0.21152562733195521,"[0.7065217391304348, 0.64237972338031901, 0.62232810535371585]",2,"thick wet ,thick brown ,great thick ,thick wooden ,big thick ,big thick ,thick old ,big thick ,thick black ,heavy thick ,big thick ,nice thick ,nice thick ,thick white ,nice thick ,nice thick ,nice thick ,nice thick ,big thick ,thick blue ,thick purple ,thick brown ,thick wooden ,thick fresh ,thick wooden ,thick brown ,thick brown ,thick soft ,thick green ,thick brown ,thick hard ,thick blue ,thick yellow ,thick brown ,thick green ,thick green ,thick yellow ,thick soft ,thick green ,thick blue ,thick brown ,thick green ,thick blue ,thick purple ,thick brown ,","thick strong ,thick strong ,thick strong ,thick strong ,thick strong ,awful thick ,"
next,47,temporal,0.281,sub,-0.12484380773267212,0.0081000000000000048,0.38540098257797073,0.51024479031064285,"[0.7, 0.21208711193486462, 0.1548288872708016]",2,"next little ,right next ,next little ,top next ,okay next ,next white ,next white ,next little ,early next ,next next ,next brave ,next next ,next big ,early next ,early next ,late next ,good next ,next next ,next little ,right next ,cold next ,right next ,right next ,next big ,final next ,next big ,next small ,next good ,next big ,next big ,next big ,next big ,next hard ,next new ,next big ,next big ,next big ,next big ,next big ,next short ,next big ,next big ,next short ,next big ,","back next ,old next ,cross next ,cross next ,"
open,22,dimension,0.422857142857143,sub,-0.30619515735303826,0.58695652173913038,0.35805238503661674,0.664247542389655,"[0.41304347826086957, 0.64194761496338326, 0.33575245761034506]",2,"large open ,wide open ,open last ,open square ,open square ,big open ,big open ,flat open ,nice open ,large open ,wide open ,open last ,open full ,open back ,open top ,big open ,third open ,third open ,wide open ,full open ,open huge ,open brown ,","wide open ,"
