adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
full,25,physical,0.384444444444444,sub,-0.17543396475480155,0.64583333333333326,0.52300178206059011,0.69843574681539167,"[0.3541666666666667, 0.47699821793940994, 0.30156425318460828]",2,"wide full ,big full ,final full ,full full ,great full ,first full ,first full ,last full ,happy full ,first full ,full front ,first full ,full full ,pretty full ,open full ,first full ,first full ,full open ,first full ,full old ,full brown ,full brown ,full red ,","pretty full ,"
cozy,5,value,0.683333333333333,input,-1.521968587069744e-05,0.00090846890375538157,4.7140743059979302e-08,1.5266826613757419e-05,"[0.5833333333333334, 0.87861233625172797, 0.7499835428872359]",2,"nice cozy ,cozy little ,tiny cozy ,cozy little ,cozy old ,","nice cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,"
pathetic,4,value,0.687692307692308,sub,-0.1281511222273416,0.099999999999999978,0.12143750411373655,0.24958862634107815,"[0.9, 0.87856249588626345, 0.75041137365892185]",2,"pathetic little ,pathetic old ,pathetic old ,pathetic old ,","pretty pathetic ,"
french,7,nationality,0.278888888888889,lexical,0.15394745506024887,0.4375,0.99835385527095544,0.84440640021070656,"[0.5625, 0.0016461447290445775, 0.15559359978929346]",2,"french just ,famous french ,little french ,old french ,french last ,french blue ,french blue ,","good french ,"
merry,N/A,human,0.72,N/A,0.0,0.0625,0.0625,0.0625,not in input,2,,"merry old ,merry old ,merry old ,merry old ,"
strong,23,physical,0.64375,lexical,0.11039753150243109,0.019865813078703713,0.14305214752011969,0.032654616017688605,"[0.7291666666666666, 0.47700428901352687, 0.6803695150115473]",2,"huge strong ,good strong ,strong brown ,strong clear ,strong maternal ,good strong ,strong white ,large strong ,large strong ,good strong ,strong last ,strong green ,strong yellow ,strong new ,strong new ,strong old ,strong short ,strong new ,strong blue ,strong blue ,strong red ,strong new ,strong brown ,","big strong ,mean strong ,pretty strong ,"
super,16,value,0.770833333333333,input,-4.4992855411978493e-05,0.00059920639614574611,1.9160187611883707e-05,6.4153043023862204e-05,"[0.78125, 0.87916144768936644, 0.85140747577295806]",2,"super giant ,super human ,super little ,super little ,super super ,super little ,old super ,right super ,right super ,super clean ,super warm ,super new ,super second ,super new ,super new ,","american super ,american super ,american super ,american super ,american super ,american super ,super fun ,"
great,272,value,0.838,sub,-0.026069477881166061,0.016335322071779089,0.00043477104920657905,0.026504248930372641,"[0.9412878787878788, 0.89240635873643992, 0.94801118919287708]",2,"great hard ,great big ,great big ,great big ,great long ,great big ,third great ,great great ,second great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great white ,great big ,great thick ,great long ,great full ,right great ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great long ,great big ,great long ,great great ,great big ,huge great ,great big ,great big ,great big ,great huge ,great huge ,great old ,old great ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great great ,great great ,great big ,great white ,gracious great ,gracious great ,gracious great ,grand great ,great big ,great big ,okay great ,great long ,great new ,first great ,great big ,great big ,great big ,great great ,great huge ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great shiny ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,huge great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great blue ,great big ,great big ,great big ,great big ,great big ,great great ,great great ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,huge great ,great big ,great big ,great big ,great big ,great great ,huge great ,great big ,great big ,great big ,great dark ,great big ,great big ,great big ,great big ,huge great ,great green ,great new ,great new ,great new ,great old ,great good ,great new ,great red ,great new ,great big ,great blue ,great new ,great old ,great new ,great big ,great red ,great red ,great new ,great red ,great new ,great old ,great good ,great long ,great big ,great new ,great big ,great new ,great new ,great new ,great new ,great new ,great new ,great good ,great wooden ,great big ,great red ,great long ,great green ,great huge ,great big ,great big ,great blue ,great blue ,great big ,great new ,great new ,great new ,great big ,great long ,great big ,great new ,great wooden ,great good ,great new ,great blue ,great big ,great red ,great old ,great soft ,great new ,great big ,great big ,great big ,great big ,great brown ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,","great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great huge ,great big ,great big ,great big ,"
last,103,temporal,0.39,lexical,0.0016585085432351859,8.7948770603639852e-10,0.0017253284977245434,6.6819954489357451e-05,"[0.5380434782608695, 0.20993664554851618, 0.29956652217405799]",2,"last little ,last big ,last big ,last last ,good last ,last last ,open last ,awful last ,third last ,last second ,late last ,last last ,long last ,last full ,last last ,last last ,last last ,dead last ,grand last ,last last ,late last ,third last ,grand last ,cold last ,cold last ,last little ,good last ,good last ,open last ,late last ,back last ,last last ,little last ,back last ,late last ,back last ,good last ,second last ,right last ,central last ,last little ,last new ,fair last ,last last ,cross last ,good last ,famous last ,new last ,hungry last ,good last ,odd last ,blue last ,green last ,last last ,strong last ,long last ,last last ,last last ,late last ,heavy last ,french last ,last long ,last little ,last wild ,late last ,last hard ,last big ,last big ,last good ,last long ,last big ,last big ,last big ,last long ,last bad ,last big ,last long ,last big ,last new ,last yellow ,last short ,last small ,last short ,last good ,last bad ,last big ,last big ,last long ,last brown ,last big ,last fresh ,","good last ,late last ,late last ,late last ,late last ,late last ,late last ,mad last ,hot last ,hot last ,hot last ,hot last ,hot last ,hot last ,hot last ,late last ,late last ,good last ,light last ,late last ,late last ,late last ,first last ,first last ,fun last ,exciting last ,exciting last ,"
quiet,11,physical,0.36875,sub,-0.18677119704855394,0.54166666666666674,0.52295935173595098,0.70973054878450492,"[0.4583333333333333, 0.47704064826404902, 0.29026945121549508]",2,"quiet little ,little quiet ,nice quiet ,nice quiet ,nice quiet ,awful quiet ,awful quiet ,quiet small ,quiet green ,quiet old ,quiet old ,","nice quiet ,"
american,10,nationality,0.367857142857143,input,-0.00057919731819976422,0.0046872592165892128,9.2626190593120359e-18,0.00057919731819977343,"[0.4090909090909091, 0.0014491798959225348, 0.28871615835583953]",2,"south american ,old american ,proper american ,proper american ,big american ,old american ,american short ,american hard ,american green ,american new ,","american super ,american super ,american super ,american super ,american super ,american super ,"
weird,4,value,0.815,sub,-0.021983808332784793,0.5,0.87856249588626345,0.90054630421904824,"[0.5, 0.87856249588626345, 0.90054630421904824]",2,"weird little ,old weird ,little weird ,weird old ,","weird little ,"
narrow,8,dimension,0.6325,input,-0.045387983501473272,0.52160493827160492,0.41176076117089105,0.45714874467236433,"[0.7222222222222222, 0.64168587421797829, 0.6761277576555812]",2,"little narrow ,narrow thin ,long narrow ,narrow old ,narrow small ,narrow wooden ,narrow plastic ,narrow wooden ,","narrow long ,narrow long ,"
loud,1,physical,0.48,sub,-0.061461468463663183,0.015625,0.1429975281445236,0.20445899660818678,"[0.75, 0.47707085992499504, 0.41088229488782158]",2,"loud good ,","big loud ,big loud ,big loud ,"
first,106,temporal,0.141818181818182,input,0.042885048341608362,0.67587370562130167,0.04402465693246322,0.001139608590854856,"[0.8221153846153846, 0.2098205350590433, 0.033758089265461338]",2,"first little ,first little ,first good ,good first ,first little ,first little ,first little ,first blue ,first high ,right first ,first full ,perfect first ,right first ,right first ,right first ,right first ,first little ,first new ,first full ,right first ,sorry first ,top first ,first little ,first little ,first full ,first first ,new first ,first little ,first full ,first first ,okay first ,first english ,first great ,right first ,first side ,first first ,first little ,good first ,first full ,first full ,good first ,second first ,first new ,first big ,good first ,right first ,first full ,first big ,first new ,first big ,first new ,first new ,first new ,first big ,first big ,first small ,first new ,first big ,first big ,first big ,first big ,first big ,first long ,first new ,first huge ,first big ,first big ,first big ,first big ,first small ,first new ,first old ,first green ,first soft ,first big ,first new ,first big ,first small ,first big ,first tiny ,first tiny ,first big ,first soft ,first big ,first big ,first big ,first brown ,first big ,first big ,first new ,first big ,first big ,first big ,first big ,first bad ,first big ,first big ,first old ,first long ,first square ,first red ,first big ,first big ,","first last ,first last ,"
golden,6,color,0.33625,lexical,0.1230495753505827,0.3571428571428571,0.88814273487392192,0.76509315952333923,"[0.6428571428571429, 0.11185726512607808, 0.23490684047666074]",2,"golden dead ,big golden ,big golden ,golden brown ,golden yellow ,golden yellow ,","little golden ,"
naughty,1,human,0.723,sub,-0.42273401785325565,0.421875,0.019529008252357937,0.44226302610561358,"[0.75, 0.26929403250213829, 0.76189222975195736]",2,"naughty little ,","naughty little ,naughty little ,naughty little ,"
dulcet,N/A,value,0.608666666666667,N/A,0.0,0.5,0.5,0.5,not in input,2,,"little dulcet ,"
sweet,11,physical,0.724666666666667,input,-0.17622085967737769,0.29946590676751383,0.0035108678587338787,0.17973172753611158,"[0.9583333333333334, 0.47704064826404902, 0.76645365307332503]",2,"sweet chinese ,sweet little ,sweet old ,sweet little ,sweet old ,sweet old ,sweet good ,sweet old ,sweet red ,sweet red ,sweet old ,","sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,nice sweet ,"
fast,3,speed,0.57125,lexical,0.063310299440605511,0.125,0.48792365909838764,0.42461335965778213,"[0.875, 0.51207634090161236, 0.57538664034221787]",2,"fast hard ,fast new ,fast new ,","big fast ,"
oval,N/A,shape,0.213333333333333,N/A,0.0,0.125,0.125,0.125,not in input,2,,"beautiful oval ,beautiful oval ,beautiful oval ,"
next,47,temporal,0.281,input,0.03271203602472085,0.30870000000000003,0.059224205508659339,0.026512169483938489,"[0.7, 0.21208711193486462, 0.1548288872708016]",2,"next little ,right next ,next little ,top next ,okay next ,next white ,next white ,next little ,early next ,next next ,next brave ,next next ,next big ,early next ,early next ,late next ,good next ,next next ,next little ,right next ,cold next ,right next ,right next ,next big ,final next ,next big ,next small ,next good ,next big ,next big ,next big ,next big ,next hard ,next new ,next big ,next big ,next big ,next big ,next big ,next short ,next big ,next big ,next short ,next big ,","new next ,new next ,next small ,next big ,next happy ,"
open,22,dimension,0.422857142857143,sub,-0.30619515735303826,0.58695652173913038,0.35805238503661674,0.664247542389655,"[0.41304347826086957, 0.64194761496338326, 0.33575245761034506]",2,"large open ,wide open ,open last ,open square ,open square ,big open ,big open ,flat open ,nice open ,large open ,wide open ,open last ,open full ,open back ,open top ,big open ,third open ,third open ,wide open ,full open ,open huge ,open brown ,","big open ,"
little,571,dimension,0.413571428571429,input,-1.1932398138709787e-07,0.015356102919143255,4.809522127035612e-13,1.1932446233931057e-07,"[0.4129662522202487, 0.65303364392915575, 0.3160964506721673]",2,"small little ,neat little ,little white ,cute little ,nice little ,nice little ,little small ,last little ,cute little ,little tiny ,little tiny ,tiny little ,little white ,nice little ,sad little ,little tiny ,little tiny ,little tiny ,nice little ,square little ,tiny little ,first little ,tiny little ,first little ,little purple ,little tiny ,strange little ,silly little ,weird little ,small little ,little old ,little small ,nice little ,fat little ,little mexican ,little short ,little tiny ,good little ,little narrow ,small little ,nice little ,small little ,cute little ,little blue ,poor little ,tiny little ,little brown ,next little ,old little ,little neat ,neat little ,tiny little ,stupid little ,little tiny ,first little ,small little ,stupid little ,silly little ,little red ,little red ,little small ,first little ,first little ,new little ,cute little ,nice little ,little tiny ,nice little ,nice little ,tiny little ,odd little ,nice little ,little red ,little red ,jolly little ,little black ,little tiny ,nice little ,little square ,little tiny ,little tiny ,new little ,little tiny ,little tiny ,nice little ,silly little ,little odd ,next little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,tiny little ,nice little ,little warm ,little purple ,innocent little ,small little ,little thin ,light little ,little quick ,small little ,nice little ,little tiny ,tiny little ,bad little ,small little ,little old ,little wooden ,heavy little ,little old ,little concrete ,odd little ,nice little ,little red ,nice little ,little fancy ,tidy little ,quiet little ,little new ,first little ,little red ,ripe little ,little small ,nice little ,tiny little ,nice little ,new little ,little old ,little old ,little tiny ,tiny little ,little tiny ,little tiny ,nice little ,good little ,super little ,super little ,nice little ,little square ,little quiet ,nice little ,nice little ,cozy little ,tiny little ,little red ,little little ,little fresh ,little french ,little white ,little tiny ,nice little ,nice little ,little soft ,little blue ,nice little ,nice little ,tiny little ,nice little ,nice little ,first little ,first little ,little little ,first little ,next little ,silly little ,precious little ,little green ,nice little ,nice little ,super little ,nice little ,nice little ,little little ,quick little ,nice little ,little little ,tiny little ,special little ,tiny little ,tiny little ,little little ,little little ,tiny little ,little fat ,little green ,nice little ,little white ,little tiny ,little red ,last little ,thin little ,tiny little ,small little ,nice little ,silly little ,handy little ,nice little ,teeny little ,new little ,little tiny ,nice little ,little tiny ,little soft ,proper little ,nasty little ,dirty little ,proper little ,nice little ,horrible little ,little last ,nice little ,nice little ,little black ,greedy little ,poor little ,poor little ,nasty little ,nasty little ,sweet little ,little neat ,little odd ,black little ,little tiny ,little old ,special little ,little big ,nice little ,skinny little ,tiny little ,nice little ,tiny little ,little little ,tiny little ,tiny little ,little old ,nice little ,nice little ,little pink ,brilliant little ,little big ,silly little ,silly little ,nasty little ,little tiny ,nice little ,nice little ,ugly little ,little tiny ,little blue ,nice little ,nice little ,little tiny ,little plastic ,nice little ,nice little ,tiny little ,final little ,pathetic little ,little black ,jolly little ,nice little ,little weeny ,ugly little ,next little ,new little ,nice little ,tubby little ,neat little ,beautiful little ,nice little ,nice little ,nice little ,little tiny ,beautiful little ,nice little ,little silver ,proper little ,proper little ,nice little ,nice little ,nice little ,good little ,good little ,awful little ,awful little ,nice little ,poor little ,poor little ,gorgeous little ,nice little ,bad little ,beautiful little ,nice little ,poor little ,poor little ,nice little ,shiny little ,little grand ,smart little ,poor little ,poor little ,last little ,nice little ,little tiny ,nice little ,nice little ,nice little ,nice little ,little tiny ,nice little ,third little ,nice little ,nice little ,nice little ,little tiny ,little blue ,lazy little ,little tiny ,tiny little ,nice little ,little tiny ,first little ,little tiny ,nasty little ,poor little ,nice little ,nice little ,little brown ,little thin ,little tiny ,little square ,little old ,little old ,tiny little ,little tiny ,nice little ,nice little ,nice little ,poor little ,little old ,little old ,little old ,little old ,nice little ,dirty little ,little small ,little tiny ,nice little ,beautiful little ,sweet little ,nice little ,little plastic ,little tiny ,little red ,little red ,little light ,tiny little ,gentle little ,delicate little ,nice little ,right little ,little brown ,little brown ,hard little ,little yellow ,good little ,naughty little ,hungry little ,little little ,good little ,poor little ,nice little ,small little ,nice little ,nice little ,nice little ,poor little ,good little ,little short ,nice little ,silly little ,horrible little ,dirty little ,little plastic ,nasty little ,cozy little ,tiny little ,little square ,dirty little ,nice little ,pretty little ,bad little ,pretty little ,little blue ,brave little ,little old ,nice little ,little hard ,nice little ,pretty little ,pretty little ,nice little ,nice little ,nice little ,nice little ,little pink ,good little ,nice little ,nice little ,poor little ,tiny little ,little tiny ,little tiny ,new little ,odd little ,nice little ,nice little ,tiny little ,little red ,little blue ,right little ,tiny little ,little thin ,dirty little ,little chinese ,nice little ,little short ,stupid little ,little little ,little tiny ,silly little ,nasty little ,cute little ,little red ,small little ,right little ,nice little ,nice little ,nice little ,little light ,last little ,nice little ,little weird ,nice little ,precious little ,brave little ,nice little ,dry little ,quick little ,little light ,nice little ,nice little ,silly little ,nice little ,nice little ,nice little ,little back ,tiny little ,tiny little ,nice little ,bad little ,dirty little ,nice little ,little pink ,little old ,little old ,little old ,little old ,little old ,little green ,little hard ,little old ,little green ,little old ,little red ,little brown ,little red ,little red ,little good ,little red ,little good ,little red ,little good ,little blue ,little old ,little small ,little wooden ,little green ,little blue ,little blue ,little yellow ,little blue ,little blue ,little old ,little hard ,little blue ,little big ,little red ,little red ,little hard ,little tiny ,little old ,little wooden ,little wooden ,little old ,little new ,little tiny ,little rotten ,little brown ,little old ,little old ,little tiny ,little yellow ,little hard ,little wooden ,little soft ,little green ,little yellow ,little blue ,little green ,little green ,little green ,little red ,little green ,little brown ,little brown ,little wooden ,little wooden ,little red ,little green ,little wooden ,little wooden ,little red ,little brown ,little wooden ,little new ,little wooden ,little red ,little old ,little blue ,little plastic ,little old ,little red ,little red ,little green ,little green ,little yellow ,","little thin ,good little ,good little ,fun little ,little tiny ,good little ,fun little ,little yellow ,sorry little ,good little ,little short ,little tiny ,little green ,good little ,little tiny ,nice little ,weird little ,cute little ,nice little ,little round ,little wooden ,nice little ,little damp ,little dirty ,naughty little ,naughty little ,naughty little ,little yellow ,little yellow ,sweet little ,little east ,little small ,good little ,little orange ,little orange ,sweet little ,little black ,little blue ,little wooden ,little blue ,little red ,sweet little ,sweet little ,nice little ,nice little ,little wooden ,little round ,little white ,mean little ,nice little ,little blue ,little black ,beautiful little ,little damp ,little blue ,sweet little ,little yellow ,little round ,little blue ,little yellow ,little bald ,sweet little ,nice little ,little fluffy ,sweet little ,sweet little ,little black ,little green ,little wooden ,little red ,little wooden ,little fluffy ,beautiful little ,little black ,little wooden ,little wooden ,little yellow ,little damp ,nice little ,little round ,little round ,fun little ,nice little ,little white ,little white ,little blue ,little blue ,little old ,nice little ,sweet little ,little blue ,little wooden ,tiny little ,little fluffy ,beautiful little ,nice little ,little silver ,little wooden ,little gold ,nice little ,little brown ,little brown ,little brown ,little yellow ,little white ,sweet little ,little wooden ,little wooden ,nice little ,poor little ,nice little ,little round ,poor little ,little black ,little tiny ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,tiny little ,nice little ,little grey ,little green ,tiny little ,poor little ,little innocent ,little innocent ,nice little ,nice little ,little teeny ,little tiny ,little teeny ,little teeny ,little tiny ,tiny little ,little tiny ,little red ,little red ,little red ,little green ,wee little ,wee little ,wee little ,wee little ,wee little ,wee little ,wee little ,little green ,little green ,smart little ,poor little ,poor little ,little green ,little green ,little round ,little golden ,little green ,hungry little ,little small ,little red ,little red ,little round ,little green ,teeny little ,little red ,nice little ,little round ,good little ,good little ,good little ,good little ,good little ,smart little ,fun little ,nifty little ,little sharp ,cute little ,wee little ,rough little ,fun little ,little big ,rough little ,little tiny ,nice little ,poor little ,nice little ,nice little ,poor little ,good little ,good little ,little young ,poor little ,little old ,little good ,just little ,nice little ,nice little ,nice little ,nice little ,little red ,clever little ,poor little ,slippery little ,poor little ,nice little ,poor little ,poor little ,pretty little ,new little ,little red ,little white ,little tiny ,little red ,tiny little ,tiny little ,tiny little ,pretty little ,little tiny ,cute little ,pretty little ,little blue ,little tiny ,little blue ,little blue ,neat little ,nice little ,little white ,little white ,little black ,poor little ,little tiny ,new little ,nice little ,little green ,little tiny ,little tiny ,poor little ,little black ,fun little ,good little ,little dulcet ,dear little ,nice little ,good little ,nice little ,nice little ,little tiny ,nice little ,nice little ,dear little ,nice little ,little red ,good little ,good little ,little cute ,nice little ,good little ,good little ,cute little ,ancient little ,good little ,black little ,cute little ,cute little ,good little ,cute little ,cute little ,cute little ,good little ,good little ,good little ,good little ,good little ,little dark ,little tiny ,fun little ,little yellow ,little tiny ,nice little ,nice little ,old little ,cute little ,little tiny ,just little ,nice little ,new little ,new little ,tiny little ,little tiny ,little tiny ,little tiny ,nice little ,nice little ,little tiny ,little tiny ,little tiny ,nice little ,little tiny ,little tiny ,nice little ,nice little ,little tiny ,little tiny ,small little ,"
ancient,3,age,0.444,input,0.0094109904573873027,0.875,0.36643632773938795,0.35702533728200064,"[0.875, 0.36643632773938795, 0.35702533728200064]",2,"ancient soft ,ancient wooden ,ancient yellow ,","ancient little ,"
exciting,31,value,0.695454545454545,input,0.20481436392928609,0.908447265625,0.77424654964617656,0.56943218571689047,"[0.953125, 0.87991280797939098, 0.75460730563445411]",2,"young exciting ,exciting new ,exciting young ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,","exciting last ,exciting last ,"
damp,1,physical,0.485384615384615,sub,-0.057176065390326575,0.015625,0.1429975281445236,0.20017359353485017,"[0.75, 0.47707085992499504, 0.41502730442792291]",2,"damp old ,","little damp ,little damp ,little damp ,"
comfy,N/A,value,0.789090909090909,N/A,0.0,0.5,0.5,0.5,not in input,2,,"nice comfy ,"
long,247,dimension,0.556428571428571,input,-1.5516283910818359e-05,1.6881140550932583e-05,3.0659913655387352e-07,1.5822883047372233e-05,"[0.5651162790697675, 0.64629088189297612, 0.56660093832868696]",2,"long skinny ,big long ,big long ,great long ,long long ,long hot ,great long ,long thin ,good long ,long long ,long long ,awful long ,awful long ,long long ,long long ,long wooden ,nice long ,great long ,great long ,great long ,long long ,long long ,big long ,great long ,awful long ,long long ,long long ,big long ,big long ,large long ,long long ,long long ,long white ,long long ,awful long ,long red ,long red ,long red ,long long ,long long ,long last ,long hard ,good long ,long hard ,awful long ,long long ,long long ,awful long ,long long ,great long ,awful long ,long long ,long long ,long long ,long thin ,long long ,old long ,long long ,huge long ,huge long ,awful long ,long long ,big long ,good long ,long hard ,long long ,good long ,awful long ,great long ,long long ,good long ,long long ,long white ,long long ,nice long ,long old ,long haired ,good long ,big long ,awful long ,long long ,long long ,long old ,nice long ,long last ,awful long ,long long ,big long ,good long ,awful long ,long long ,awful long ,huge long ,big long ,big long ,long long ,last long ,long narrow ,long hot ,awful long ,long hot ,awful long ,long long ,awful long ,good long ,long yellow ,second long ,long green ,long brown ,long yellow ,long wooden ,long soft ,good long ,long red ,awful long ,good long ,last long ,correct long ,long brown ,famous long ,first long ,long wooden ,long wooden ,long purple ,long brown ,long wooden ,long red ,nice long ,long hard ,awful long ,long yellow ,long hard ,long brown ,great long ,long blue ,long brown ,good long ,last long ,long hard ,good long ,last long ,awful long ,long red ,delicate long ,long wooden ,long green ,nice long ,good long ,long wooden ,fluffy long ,great long ,long purple ,dry long ,jolly long ,long hard ,long short ,long hard ,long hard ,long brown ,long wooden ,pretty long ,long wooden ,long wooden ,long green ,live long ,long wooden ,long hard ,long hard ,long hard ,long red ,long hard ,long hard ,new long ,good long ,long hard ,delicate long ,good long ,good long ,great long ,long hard ,regular long ,long yellow ,long new ,long wooden ,long green ,long yellow ,last long ,live long ,horrible long ,long red ,long wooden ,long wooden ,long wooden ,long wooden ,long brown ,long yellow ,long green ,long red ,final long ,long hard ,long hard ,long hard ,long hard ,first long ,long hard ,long brown ,white long ,good long ,bad long ,long brown ,long yellow ,good long ,long purple ,strange long ,","big long ,long cold ,big long ,big long ,narrow long ,narrow long ,long thin ,short long ,long thin ,long tall ,pretty long ,nice long ,great long ,big long ,pretty long ,nice long ,big long ,big long ,nice long ,nice long ,nice long ,nice long ,big long ,big long ,beautiful long ,new long ,"
plastic,24,material,0.268,lexical,0.23006446021625859,0.88359999999999994,0.97039336670446796,0.74032890648820937,"[0.06, 0.014914538375239227, 0.13957632152049099]",2,"plastic soft ,little plastic ,little plastic ,little plastic ,green plastic ,red plastic ,clear plastic ,black plastic ,blue plastic ,new plastic ,hard plastic ,yellow plastic ,soft plastic ,narrow plastic ,clear plastic ,large plastic ,blue plastic ,black plastic ,small plastic ,big plastic ,small plastic ,clear plastic ,little plastic ,new plastic ,","big plastic ,big plastic ,"
white,64,color,0.281428571428571,input,-0.080040184023375982,0.22101751354892629,0.085611228644864867,0.16565141266824085,"[0.2265625, 0.10887016519604591, 0.15405028859550188]",2,"white short ,little white ,low white ,new white ,regular white ,little white ,beautiful white ,thin white ,faint white ,clean white ,big white ,great white ,nice white ,bright white ,white tall ,white fluffy ,big white ,big white ,long white ,little white ,big white ,beautiful white ,brilliant white ,next white ,third white ,great white ,next white ,final white ,strong white ,plain white ,wild white ,wild white ,wild white ,wild white ,small white ,little white ,white white ,plain white ,dead white ,nice white ,big white ,long white ,clean white ,new white ,thick white ,big white ,big white ,large white ,large white ,fluffy white ,white top ,bright white ,white black ,brilliant white ,big white ,white old ,white square ,white square ,white wooden ,white new ,white smooth ,white square ,white long ,","big white ,white clean ,white fluffy ,little white ,white fluffy ,white fluffy ,little white ,little white ,big white ,big white ,big white ,big white ,little white ,nice white ,little white ,little white ,little white ,yellow white ,"
wicked,8,human,0.674444444444444,lexical,0.27979818603309919,1.52587890625e-05,0.28541462330823031,0.005616437275131122,"[0.9375, 0.26908133026012515, 0.72624300296345079]",2,"wicked old ,wicked wicked ,wicked nice ,wicked old ,wicked old ,wicked old ,wicked old ,","good wicked ,good wicked ,good wicked ,good wicked ,"
flat,13,dimension,0.256,sub,-0.5348294449244908,0.0010168289254477308,0.016466564257981025,0.55129600918247179,"[0.8214285714285714, 0.64177924217462934, 0.13831960461285009]",2,"large flat ,nice flat ,flat short ,flat open ,flat square ,flat yellow ,flat brown ,flat soft ,flat hard ,flat wooden ,flat wooden ,flat wooden ,flat wooden ,","big flat ,big flat ,big flat ,nice flat ,"
clever,5,human,0.640909090909091,sub,-0.042135582073550781,0.375,0.39343736406848445,0.43557294614203523,"[0.75, 0.26917253637021921, 0.67948127180567441]",2,"good clever ,clever old ,clever old ,clever old ,clever short ,","old clever ,clever little ,"
pretty,13,value,0.863333333333333,sub,-0.12774997675279251,0.016045147571491444,0.0074083915740312126,0.13515836832682374,"[0.8928571428571429, 0.87901153212520589, 0.93851729818780893]",2,"pretty heavy ,pretty full ,nice pretty ,pretty little ,pretty little ,pretty little ,pretty little ,pretty big ,pretty hard ,pretty soft ,pretty new ,pretty long ,pretty rotten ,","pretty hard ,pretty good ,pretty good ,pretty small ,pretty full ,pretty good ,pretty big ,pretty good ,pretty pathetic ,pretty good ,pretty good ,pretty green ,pretty green ,pretty good ,pretty green ,pretty long ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,nice pretty ,pretty good ,pretty little ,pretty fun ,pretty little ,pretty little ,pretty long ,pretty big ,pretty big ,pretty brown ,pretty good ,pretty good ,pretty good ,awful pretty ,pretty mean ,pretty good ,pretty good ,pretty big ,pretty big ,pretty good ,pretty big ,pretty good ,pretty good ,pretty nice ,pretty good ,pretty nice ,pretty nice ,pretty nice ,pretty nice ,pretty good ,pretty good ,pretty fun ,pretty neat ,pretty neat ,pretty strong ,pretty nice ,pretty good ,pretty neat ,pretty cool ,pretty cool ,pretty cool ,pretty neat ,pretty neat ,pretty nice ,"
warm,14,physical,0.6675,sub,-0.20796752112263564,0.0537109375,0.040250676976953538,0.24821819809958917,"[0.5, 0.47703156923482504, 0.71403150332828047]",2,"nice warm ,little warm ,nice warm ,nice warm ,super warm ,nice warm ,nice warm ,warm blue ,warm soft ,warm purple ,warm old ,warm red ,warm red ,warm brown ,","nice warm ,warm wool ,warm wool ,nice warm ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,nice warm ,"
east,1,location,0.202222222222222,sub,-0.13981182972563988,0.75,0.75754983880518456,0.89736166853082444,"[0.25, 0.24245016119481544, 0.1026383314691756]",2,"south east ,","little east ,"
